date,delta_pnl,gamma_pnl,vega_pnl,theta_pnl,residual_pnl
2023-02-15,7.275957614183426e-12,9887.626278418351,2338.7704862312557,-29990.889181694867,9884.01423241353
2023-02-16,3.637978807091713e-12,2730.8555893390976,13152.592031107219,-27102.313767498443,6276.584659626034
2023-02-17,-1.4551915228366852e-11,14369.71263861128,-27827.92143735263,-28551.794433018527,30711.5330488466
2023-02-20,63991.20824079591,20011.968753300665,-3123.538835688861,-24362.263346013693,-30712.397986230513
2023-02-21,3.637978807091713e-12,12130.40150422662,-7434.553724939069,-27645.647495909056,7045.109395209158
2023-02-22,9.094947017729282e-13,39.56542876885636,-34685.61995751811,-26530.328337923682,11606.105355529427
2023-02-23,0.0,19668.90032710388,11951.592941653233,-23129.33329855525,5723.9792547640245
2023-02-24,0.0,6347.877216557633,-20585.57177597974,-26407.828123466476,16157.569272493696
2023-02-27,-14596.886428897058,1431.336979936477,18406.036817856828,-27437.855027452675,-34649.8395876382
2023-02-28,-2.7284841053187847e-12,2454.4222302371686,-16378.570569321939,-31817.641355612926,10053.485280690933
2023-03-01,-3.637978807091713e-12,53121.118822694974,3799.756109790229,-32640.30723318479,8653.134884250641
2023-03-02,1.8189894035458565e-12,107.99998522603381,-13049.351035931366,-32140.13365725508,9784.496654656192
2023-03-03,0.0,5745.16348573964,-33382.79854328675,-33511.58825685338,11090.522085581091
2023-03-06,-10144.492714474749,47375.79318376155,4736.329657674913,-23478.58974285943,-22884.18265053624
2023-03-07,0.0,105994.79215219745,16453.743236369788,-19227.34108600571,-14376.095726368541
2023-03-08,0.0,626.2676660429087,459.6444706874497,-10911.537794840226,2503.7206358226103
2023-03-09,-7.275957614183426e-12,562.3918679760411,3490.728463985526,-11662.309313786867,3653.961622432369
2023-03-10,0.0,3288.351713135079,20968.124154165227,-11362.343817284427,1481.3025463104714
2023-03-13,-649.9128053015706,1.265223900053475,44628.87901179664,-16976.326231048904,-22927.64724833173
2023-03-14,0.0,2.6770602477256737,-3251.7241102608746,-20509.599455288335,5173.582150174971
2023-03-15,0.0,7923.215851461965,2804.0330233227396,-19433.462886685087,7079.116272608066
2023-03-16,0.0,5462.85265588115,7387.067534083448,-16920.939766886102,6689.5355650856945
2023-03-17,-1.8189894035458565e-12,51.30720831112768,-9950.224545697782,-13797.863557081699,5082.94373050236
2023-03-20,2999.599172856222,27.70794364642385,20071.13411495,-19247.962086161082,-23481.989370912575
2023-03-21,1.4551915228366852e-11,10027.443725141431,-9238.776827943197,-20114.359077842942,4308.457117214333
2023-03-22,0.0,30.262799530896658,1061.156125248901,-21053.794583485847,6796.881906973595
2023-03-23,0.0,30441.97842292849,-25965.710476284446,-22825.890457763977,4979.679353099171
2023-03-24,-3.637978807091713e-12,345.0091000388786,12539.978849055555,-21236.78725127336,7631.052607366244
2023-03-27,-23096.212767809127,2569.5685553448625,880.5481533723977,-27727.265431307147,-33089.618159745674
2023-03-28,0.0,25391.1789389472,23490.02955931482,-29274.29235902295,11053.667513968037
2023-03-29,-3.637978807091713e-12,15183.312373824749,-42708.498996326045,-36176.97447451948,21180.406878927068
2023-03-30,3.637978807091713e-12,15339.738578794017,-2193.263415688887,-28610.532371319176,7630.746287408576
2023-03-31,0.0,1563.9362871041453,-36068.76155573465,-28107.47314558699,13136.683556789569
2023-04-03,131428.7129587557,114135.64321799699,51457.135272648986,-31470.32554467157,-40214.71241141687
2023-04-04,0.0,33838.40739085194,-9106.947313188728,-32337.09634361407,7270.845186942461
2023-04-05,-1.4551915228366852e-11,51492.26249517349,808.7578676454023,-39142.899864574785,11066.56049584797
2023-04-06,3.637978807091713e-12,2459.0113762009905,-42097.013842961074,-41809.604369606095,21048.665277187036
2023-04-07,0.0,24266.35202656807,-12358.462812808655,-34880.50824266267,24684.817118749612
2023-04-10,25750.667506477934,4063.9571254737857,51781.34633519501,-30387.73711630878,-43462.9906392072
2023-04-11,1.4551915228366852e-11,49311.910385923926,-17115.718021348417,-38408.31922219253,16343.588922709649
2023-04-12,0.0,8312.542462031153,2459.4874500505916,-33235.06379543171,7440.4880157260195
2023-04-13,2.9103830456733704e-11,54791.974194879,-26118.383441689082,-39485.71331185468,11630.081790727592
2023-04-14,0.0,11761.104994514028,-63308.976087688534,-42843.52889486365,19535.43191235159
2023-04-17,-1230.1334494818839,4000.028362953635,915.5275879508464,-27717.774397408673,-30718.95950576109
2023-04-18,0.0,7203.507182429378,-10192.039391361712,-28305.65137153452,10551.458818981846
2023-04-19,-5.820766091346741e-11,60351.758942205735,-15069.269445866026,-25234.06168966898,8672.914705026982
2023-04-20,7.275957614183426e-12,1628.8418366105734,129.55661585356165,-16679.297444280626,5358.985081407249
2023-04-21,3.637978807091713e-12,146.49334517685352,-10508.976747310713,-15681.37824227744,7999.113515186318
2023-04-24,-15197.507404359465,1011.2847449961967,17360.41982528435,-19269.69356485254,-22915.785431706987
2023-04-25,0.0,29861.771074434357,1772.988143665788,-20564.16795568003,7188.237948648661
2023-04-26,1.4551915228366852e-11,3053.748422119893,-3066.3533744319475,-14501.249107732792,5790.806843197279
2023-04-27,-1.4551915228366852e-11,3477.848560473761,16789.372515617444,-12663.798786460215,4158.67500214692
2023-04-28,0.0,3909.497981945758,-15279.54178406093,-16122.207205272347,11449.56189725433
2023-05-01,-25495.839353836447,2373.5461129484274,335.8364372012652,-18167.348397553596,-12024.073426036775
2023-05-02,-5.820766091346741e-11,45618.680838373984,9550.18463058247,-15618.358846482835,2334.660418217245
2023-05-03,2.2737367544323206e-13,0.44678840558019095,219.8157240087295,-12420.809895701015,3979.9169987496352
2023-05-04,0.0,33614.182540175265,-5599.96334808234,-12621.21929309786,2158.5664721336216
2023-05-05,5.820766091346741e-11,50329.664498858365,2695.706027390441,-16710.224664295663,2239.3456832573283
2023-05-08,92898.96260039514,44943.630388207595,49556.5972049061,-26146.141817361793,-35744.57694399867
2023-05-09,0.0,8086.57669773429,-17590.31777339899,-33468.235897668936,10834.79897735799
2023-05-10,-1.8189894035458565e-12,20171.839680978617,27706.280875967255,-32025.82517308539,11327.38622498322
2023-05-11,1.4551915228366852e-11,97593.03687509467,-59949.5768928676,-40857.33099407191,35972.04407037814
2023-05-12,-1.4551915228366852e-11,25631.585976951344,4197.242655579981,-26189.271732945745,6695.226818310686
2023-05-15,60711.9716834045,23472.718879791693,54878.28466830531,-30953.138841458298,-40558.0395750248
2023-05-16,2.9103830456733704e-11,77619.52047690522,-52917.233090300804,-33466.357201754196,5548.258588502911
2023-05-17,-4.547473508864641e-13,15977.023934939512,22931.92031640931,-37186.60822821199,7351.113504527995
2023-05-18,1.4551915228366852e-11,35603.39417992101,-20934.215687531614,-41622.612003271184,22811.07477911217
2023-05-19,-1.8189894035458565e-12,148.39510983550818,-25918.38503863221,-31764.67660742561,19021.225747715336
2023-05-22,-25074.55334466722,4083.56631976047,29738.048171096536,-29620.568095670325,-36843.75592176074
2023-05-23,-1.8189894035458565e-12,341.3692201494588,-5224.599138499554,-34053.588197727826,10268.7953554228
2023-05-24,7.275957614183426e-12,4262.113067734689,8279.070661006434,-34472.36196488725,8851.474263399941
2023-05-25,1.4551915228366852e-11,42623.8112559834,9947.88326693753,-39323.40322811957,11401.531787126005
2023-05-26,0.0,15475.930617443864,-37847.93047979666,-32585.731944074138,44396.11167538808
2023-05-29,4992.255630148895,96.12186057880632,26591.116041582776,-20815.86778074057,-29946.09180407541
2023-05-30,5.820766091346741e-11,50244.67563979328,12606.85845210814,-23949.603938526143,5005.676359360805
2023-05-31,0.0,57479.1285877708,-740.1959092951397,-16541.35770924771,8926.401487250696
2023-06-01,-2.9103830456733704e-11,7096.25316344044,-11511.677340942384,-28600.65197627766,15379.167867028926
2023-06-02,0.0,32012.203927066083,-9273.985011559904,-21339.63093817764,1525.161832265061
2023-06-05,-17848.385721433675,1646.8417166250288,23951.70741665264,-28359.915744359965,-35337.28892729255
2023-06-06,-1.4551915228366852e-11,8625.394921584868,-5706.977621050482,-31007.365744561135,10299.795140823011
2023-06-07,1.4551915228366852e-11,16650.792279771646,-1807.7524118800143,-28886.565039077388,7355.609420134497
2023-06-08,-1.4551915228366852e-11,19789.568975447186,687.2285220436607,-32731.658538012725,7451.011436016714
2023-06-09,-7.275957614183426e-12,163472.10846502933,17502.324259772293,-32684.489143642033,8390.914366971934
2023-06-12,10451.7545983553,8927.322194164828,10932.122045324428,-24413.14832700194,-34424.15199213606
2023-06-13,2.9103830456733704e-11,82076.3790714562,22395.92463248947,-30575.383338816115,-2033.7866615214152
2023-06-14,-1.4551915228366852e-11,4545.786609448961,162.0905630666889,-19696.690500947763,3487.972443369348
2023-06-15,-1.4551915228366852e-11,6805.75663887587,11035.723997076824,-23701.53430250422,9518.690660412874
2023-06-16,0.0,10811.967801923322,-18745.410439530162,-17234.96202083552,3486.577158915461
2023-06-19,101534.89501363525,41296.248872849865,14725.284178880545,-22831.87896611499,-32704.69282272605
2023-06-20,7.275957614183426e-12,10000.29087084912,23718.14376368102,-30564.997731975163,9499.93767997986
2023-06-21,0.0,278.9006423730655,44455.86477498905,-38712.20692427581,8885.379920729676
2023-06-22,-4.547473508864641e-12,3708.76662926297,-59754.83051198103,-48339.51948350368,35090.723529335286
2023-06-23,-1.4551915228366852e-11,65402.73391085126,14886.524560961576,-32742.005524360757,-4901.712482230243
2023-06-26,-81391.24828579892,46803.21790824975,42878.08874844903,-33633.14958354001,-48327.818695534224
2023-06-27,-1.0913936421275139e-11,76803.069531235,-10916.398706436368,-41070.55210142178,10508.961187272464
2023-06-28,-1.4551915228366852e-11,19698.686167379532,-3730.930668158175,-40676.35125617079,10906.232509500085
2023-06-29,0.0,3292.699396082143,-3984.3246108141766,-44894.85282139334,14025.796767451604
2023-06-30,1.8189894035458565e-12,884.7382225076053,-41425.14010490404,-46459.52600083218,26544.799860898158
2023-07-03,-34145.22720945617,10051.838422306946,16492.25516150031,-31765.880647780938,-42256.9187137893
2023-07-04,7.275957614183426e-12,35816.58560189941,11060.109931929932,-37964.79081782144,11178.700777258207
2023-07-05,-2.2737367544323206e-13,98.07461598682586,-22699.54967158567,-42691.33176172723,14234.416699706955
2023-07-06,4.3655745685100555e-11,124145.53328468776,738.1614567841893,-42965.46490946936,5072.839246415853
2023-07-07,-2.9103830456733704e-11,26295.029073220405,-46232.063922914174,-35964.34130244159,5416.31603533178
2023-07-10,103286.60603378498,87494.78763662081,51614.93171744202,-30603.01111705902,-39155.17203575584
2023-07-11,0.0,88125.86750649681,26655.502125887735,-33719.78745591668,859.2978413871024
2023-07-12,5.820766091346741e-11,82463.07079482036,24888.424453387233,-23985.06313156284,-14535.624493476062
2023-07-13,0.0,10002.938955067872,10824.063908931676,-10188.782115560343,1373.5120767298504
2023-07-14,0.0,7852.035262401387,-4992.785782085727,-5417.108992509988,-1119.761534563906
2023-07-17,27641.50033822746,1814.087045527298,22414.28176671173,-13770.736718389795,-17829.363070965155
2023-07-18,-3.637978807091713e-12,262.17005449827684,354.59291875119857,-16219.265499073184,5198.258879808107
2023-07-19,0.0,4675.222621587496,904.1094134143577,-15395.078582971886,6123.5198820101505
2023-07-20,0.0,2909.326073096355,6720.184861225507,-12820.409618314197,3761.639889974729
2023-07-21,0.0,0.2352687050078043,-5012.618621180372,-12026.505865686056,4948.127475004587
2023-07-24,-83234.20621941591,20829.40238016644,34974.66250163295,-17809.288895510508,-22759.2027866634
2023-07-25,3.637978807091713e-12,121.41460887011547,4700.932555970727,-16749.195196182252,4475.413008264075
2023-07-26,5.820766091346741e-11,20113.394086208496,-10022.114956958714,-16791.97453428853,2990.1162353453983
2023-07-27,7.275957614183426e-12,1634.256345299637,-5365.25371376646,-19304.295542794956,7960.824166211583
2023-07-28,-1.4551915228366852e-11,6362.739247080616,-8664.679330738314,-17936.62962237023,4273.966584360547
2023-07-31,-93732.08426906248,37391.77502807658,35280.13480514075,-25433.557123073282,-28416.20879291759
2023-08-01,0.0,16659.38006660565,-6688.315044503181,-24661.960890883234,6301.030753591884
2023-08-02,0.0,18986.81209626273,-7167.427007593204,-27766.02882550374,7668.372609093232
2023-08-03,7.275957614183426e-12,10365.689169340574,15155.446777405705,-29398.246225850606,8483.834976183949
2023-08-04,0.0,16600.6754861429,-7160.661446343116,-29755.495428457496,12557.416225962035
2023-08-07,1649.6621198667697,15.139420662390872,4750.120218178472,-34397.34151762502,-41049.60598962831
2023-08-08,1.4551915228366852e-11,48848.76852350077,24372.375911347484,-38341.86776733904,11866.104293394288
2023-08-09,-3.637978807091713e-12,19748.653482244586,-7298.738773791758,-46891.294849080914,14651.434500254123
2023-08-10,-7.275957614183426e-12,124269.0444022686,-12634.405777135999,-47605.20482082504,17290.909178700873
2023-08-11,-1.4551915228366852e-11,46192.34519968831,-18979.41313791905,-45258.79465535986,39391.25611854704
2023-08-14,-10027.243186210428,458.60345309243286,43638.84589355872,-29080.181176782786,-37917.47999815166
2023-08-15,0.0,17886.34156912948,12980.87464225115,-32479.870205487645,8658.323724320624
2023-08-16,0.0,9719.580383256547,-17509.140625164553,-27986.795094506422,13877.830989488648
2023-08-17,0.0,2900.170746105822,-34591.80567050613,-21100.478831242057,8627.004048722272
2023-08-18,2.9103830456733704e-11,7585.8711115820715,2019.9416277980058,-16631.140882240543,7943.077298952383
2023-08-21,-13647.22929077386,590.9896136151382,-278.7970362435294,-19389.01505552914,-17271.038065823468
2023-08-22,2.9103830456733704e-11,8177.181526370721,-6490.079088392351,-17814.905025374712,3916.869857026002
2023-08-23,-7.275957614183426e-12,1497.8617728033223,-3744.0279010798276,-20459.955842098676,5899.53285442081
2023-08-24,0.0,19866.793554145177,-5348.76599927587,-20519.437970080406,6869.886485564435
2023-08-25,-1.4551915228366852e-11,2263.382647391422,-5846.918862139871,-16356.79368841773,5303.936806315352
2023-08-28,-45040.87364154151,8261.09296841419,3034.7243533012374,-22628.000815959,-24530.380570284542
2023-08-29,0.0,30661.638345083353,-17353.707702955537,-22662.984127609016,5412.400274366984
2023-08-30,2.1827872842550278e-11,15684.182648910844,-14776.803102714633,-24223.37752347066,9155.14004407548
2023-08-31,-1.4551915228366852e-11,6426.199105174699,-8748.324110893176,-22333.44177890532,6232.7897928616585
2023-09-01,1.4551915228366852e-11,5171.938297692531,223.42620324995914,-23314.539171147517,6373.164910673273
2023-09-04,16296.702400671831,1716.6982737251542,32401.602050490896,-30139.22016040778,-39488.973447261786
2023-09-05,-2.2737367544323206e-12,2045.7972980051704,-6639.849709886679,-35896.89571666135,11450.45440111569
2023-09-06,1.4210854715202004e-14,0.8775053428278645,-20385.81423156802,-36292.23103849091,11539.50664658194
2023-09-07,9.094947017729282e-13,11264.966272694033,-20160.480856053262,-36590.48783308389,11143.784830079268
2023-09-08,0.0,3700.5646392388444,-43952.775422816645,-37501.8657231237,15344.36764056726
2023-09-11,-300.4198293805473,5.0382750468535,12083.799107260984,-26176.981058768608,-30581.77145550323
2023-09-12,-7.275957614183426e-12,11032.357291881704,-38858.97182898627,-28829.020028699044,5624.787341686082
2023-09-13,-3.637978807091713e-12,2220.483468920973,790.3834488430966,-30529.399651347612,7927.65042474887
2023-09-14,0.0,43998.23375013832,-84435.27224975044,-34981.11787871889,37183.65572059408
2023-09-15,0.0,34363.93860146861,-6920.0422099431,-17950.241915445244,485.18205095245503
2023-09-18,58812.37359677846,31355.866242842647,29553.59549658786,-23917.42255617915,-32378.55882657928
2023-09-19,7.275957614183426e-12,14789.953935378595,14195.190633068607,-27844.07229142783,6806.807757797436
2023-09-20,-1.8189894035458565e-12,2115.7746664531705,34321.559704241125,-30940.35617069075,5502.966322590267
2023-09-21,1.7053025658242404e-13,1596.998369483047,-57790.4126428138,-37089.79518586446,20581.38879984457
2023-09-22,5.684341886080802e-14,8.20304422443611,-19658.308560632846,-29231.94407567975,12196.98077122985
2023-09-25,-38415.762276629684,17908.024059964155,21770.05228313496,-25426.583894375482,-32079.506123529514
2023-09-26,0.0,358.43771011035835,15297.25209547018,-28880.62003710252,7951.487522444532
2023-09-27,0.0,179490.85395395686,52971.18758314508,-30882.198451032513,-29903.71605734562
2023-09-28,0.0,7157.967417562039,-16178.187311344118,-19599.23222808261,4576.194261865152
2023-09-29,1.4551915228366852e-11,6793.373774997568,-4225.281859800905,-18909.095963487907,10728.034065753454
2023-10-02,76968.08841693774,33562.001329372346,5483.211989044163,-19018.8698007488,-31808.60986367175
2023-10-03,0.0,72447.12744855917,9258.583097210074,-26756.470130635353,8400.259223357607
2023-10-04,0.0,44426.794051068486,33507.62736301629,-32343.387252715165,4840.253401299851
2023-10-05,-3.637978807091713e-12,2382.2100262067743,-29021.98742342738,-31512.630196231636,18023.74222280105
2023-10-06,0.0,924.2856223268709,-6011.567803606913,-24369.112433667036,9715.238977520923
2023-10-09,150703.20786658162,159778.88556072375,46940.78955447527,-25697.95977054159,-31428.184697848996
2023-10-10,1.4551915228366852e-11,41771.44528813747,-9462.962877894986,-30067.897826174594,6889.447916173842
2023-10-11,-1.8189894035458565e-12,19805.078051386583,-14364.938649276472,-35000.49103575735,10963.679220783808
2023-10-12,7.275957614183426e-12,10471.105248372094,-16138.35182939104,-35189.926103615624,15070.585964408427
2023-10-13,0.0,44206.66657625695,-7873.945452850094,-31480.106697993942,8771.300802199257
2023-10-16,8500.56544433268,11091.384375000249,-775.718297494514,-26763.42111364772,-30058.497957565716
2023-10-17,-1.4551915228366852e-11,18620.60843078018,-404.695995795459,-28678.726831323987,9889.998493686318
2023-10-18,0.0,21654.774868489254,3653.1466570436305,-25770.72520126096,5646.375740943666
2023-10-19,0.0,119.37265870325005,2225.5941491314406,-21823.39154637621,7998.069679061173
2023-10-20,-5.820766091346741e-11,18030.119893869025,-6502.573870029176,-19792.97930129964,12524.026520731102
2023-10-23,-115464.18597220004,52951.48101612113,19874.260394529432,-17015.843137523596,-22329.137865470606
2023-10-24,1.8189894035458565e-12,67.09510663013701,-530.7505440666596,-13160.66162647904,4221.529663713313
2023-10-25,1.0913936421275139e-11,296.74465392630526,-6241.9399622876845,-12888.385494454002,4774.9838678178985
2023-10-26,0.0,0.3998719541287803,-7118.8949816363,-11583.494223598727,4433.5389867988015
2023-10-27,0.0,870.6692083172145,-1711.6755834570563,-11041.888033278923,2895.185221435546
2023-10-30,-11297.54999804313,512.5480911763045,4199.127793194611,-17007.73985272568,-17708.05902374211
2023-10-31,-3.637978807091713e-12,129.46486781383342,-1546.1333765709248,-16386.171182421265,4655.501045308309
2023-11-01,0.0,2.808768057642032,-8445.92799139844,-16993.50937236092,5174.944425729565
2023-11-02,0.0,3938.4593265153703,-26872.34099323965,-16961.269168891464,14507.227207307209
2023-11-03,-7.275957614183426e-12,653.156652967855,-9341.870186215114,-11759.439062176665,3223.2802997433755
2023-11-06,-8748.086740882074,385.95958761929137,21353.736920632655,-16603.279587281275,-20127.40071665439
2023-11-07,0.0,66329.40223393589,12476.933982839473,-17799.176836264487,-2062.567623873183
2023-11-08,0.0,53.52908335569086,16985.614624859103,-14243.546651632736,3737.7484512267165
2023-11-09,0.0,34.81940015312536,-6311.480957593307,-15444.340894962701,5629.204257173121
2023-11-10,5.820766091346741e-11,28392.21627613839,-4811.2938391123225,-15208.122006338806,2103.300914942607
2023-11-13,12697.2243657219,1006.1640086104733,28667.337136856764,-24159.162201289597,-31806.747125772927
2023-11-14,1.0913936421275139e-11,5222.098915404006,406.04970191896837,-28691.938315871346,7640.275362340544
2023-11-15,2.1827872842550278e-11,77016.15457395941,12370.940129230463,-31100.402743446895,6443.155738660091
2023-11-16,0.0,157065.1222232329,8545.629932355849,-35255.666164204995,-4986.5339360377475
2023-11-17,0.0,36147.37114482739,-24250.58408215528,-31444.346153362774,7021.686624162423
2023-11-20,78831.67423446027,50979.7207449565,58700.55475586071,-28958.726494851402,-41008.77166985058
2023-11-21,0.0,20595.909916490673,29089.550030965278,-30059.074389659174,4572.96178430313
2023-11-22,-2.9103830456733704e-11,16776.225583234773,-15615.945458711709,-26880.930509817048,2327.0515405907936
2023-11-23,0.0,8779.643253868424,20762.78222588239,-31035.528861591167,8018.6596327565785
2023-11-24,0.0,4611.998772606386,-36805.05801017566,-43737.44244993636,34292.025819099224
2023-11-27,-62988.15509131391,28872.82494309209,4646.532314277836,-28646.482776009467,-27109.41790370275
2023-11-28,-7.275957614183426e-12,3353.654614355585,3996.405315585142,-24999.727142429037,6189.646968218876
2023-11-29,3.637978807091713e-12,1585.0660347284431,-12747.571645408065,-29368.633362692497,8315.142035448116
2023-11-30,0.0,31414.124993760575,-12656.194628079698,-30339.129065264107,4643.50825208801
2023-12-01,0.0,148534.5510230475,-16734.367498844527,-40594.56202335566,25966.650769920234
2023-12-04,122697.37195461825,75920.30812891317,24881.161768443515,-22123.31355886984,-33464.043811803684
2023-12-05,1.8189894035458565e-12,13460.026240440508,-15737.396945611423,-32605.634803334215,8674.722575084408
2023-12-06,9.094947017729282e-13,2707.6076596654493,-3502.1955331638587,-34313.93143242975,9646.885124367327
2023-12-07,0.0,61548.14386478696,15611.875666050804,-36601.638361322555,16690.621543563368
2023-12-08,-1.8189894035458565e-12,951.1842888269572,6376.260581141796,-29559.333872685314,11123.293918908385
2023-12-11,51934.70815824814,17846.19707113097,566.6615525087568,-32007.169828294034,-37370.601505051076
2023-12-12,-7.275957614183426e-12,11451.647648576967,-3733.691023867941,-35543.60902397007,11819.604030863142
2023-12-13,2.9103830456733704e-11,77687.02225643722,10745.810697296802,-34990.81507105902,6903.117449850426
2023-12-14,-1.8189894035458565e-12,230152.17560823663,33135.79716348781,-41996.823133990685,-5400.454418534966
2023-12-15,-5.820766091346741e-11,116559.34497908727,-4951.32602592311,-24560.491462877373,4755.0879670826835
2023-12-18,-49489.32117401736,8592.430216271976,18064.284635893884,-14867.244193650306,-17586.987144970262
2023-12-19,0.0,16166.905488389331,4191.475988967503,-13017.114134802112,3385.505241533101
2023-12-20,-2.9103830456733704e-11,7187.405425792887,-7828.825056586139,-8745.211592382702,1529.1880732900463
2023-12-21,-1.4551915228366852e-11,2138.0440717086685,3674.0087675118566,-9867.847510726191,1287.72224287047
2023-12-22,2.9103830456733704e-11,10438.379871787378,1611.9598897597207,-9058.003459791995,6700.001179253595
2023-12-25,-2799.38525572032,22.8728622966071,23209.27041840442,-11427.653773689508,-10453.680768536336
2023-12-26,0.0,1523.0427020079826,-837.1225586798432,-13090.160962243936,4666.108614302168
2023-12-27,0.0,534.685132695548,-2279.70997619592,-12430.079977473262,1784.0854233687132
2023-12-28,0.0,10047.803718038724,-11814.750150851361,-13069.701288606277,3192.1360716372437
2023-12-29,0.0,8126.9120126221615,9511.479721558278,-13261.356365462463,3345.840467358459
2024-01-01,-849.8246472469532,3.024059162650442,24257.30101608998,-18535.480689877284,-21159.178731362117
2024-01-02,-2.9103830456733704e-11,36123.62941213383,6032.234835243283,-20647.279274583805,3973.089784278636
2024-01-03,-3.637978807091713e-12,3916.1414133036114,923.1392431530176,-23147.05397544599,7177.795341390331
2024-01-04,3.637978807091713e-12,1874.6048294136115,-6316.509748077775,-23167.03109549852,7355.296624334593
2024-01-05,4.547473508864641e-13,30.56488899211265,-2341.0639241136287,-23004.924989888197,7280.607366097476
2024-01-08,80632.40354888642,39561.48775788125,20842.716379579644,-29511.86025995638,-39352.642159243536
2024-01-09,1.8189894035458565e-12,3520.3880856800297,7431.568545034548,-34860.29951350389,8339.711078883778
2024-01-10,1.8189894035458565e-12,3339.43832082285,-28864.89680054746,-37895.902300489215,12788.789072339161
2024-01-11,7.275957614183426e-12,11320.195305993937,-21770.81241661685,-37630.743749830566,14105.528528223811
2024-01-12,4.092726157978177e-12,12299.121173298301,-26959.54361908174,-34949.06401011692,29172.974810967182
2024-01-15,64900.44064463914,30218.523433286966,-14489.030731188454,-30061.823395189956,-28158.315265234487
2024-01-16,2.9103830456733704e-11,16928.519724141315,-1492.207753100737,-29256.636694386732,11868.280008900372
2024-01-17,1.4551915228366852e-11,14618.02608337934,4786.597917290168,-24519.906807707317,7236.941310439768
2024-01-18,0.0,417.58692931885116,-6975.241469000961,-19917.21767278203,7775.210558499975
2024-01-19,-1.4551915228366852e-11,2306.3828915198574,-18206.956573437277,-18021.505570008994,7514.407583466251
2024-01-22,-23494.49569794415,2964.285536689331,-12729.839513989264,-21193.863417416684,-18511.63886726323
2024-01-23,-1.4551915228366852e-11,9689.662709879918,-2872.4945863212097,-19070.18326887733,3616.6324587929557
2024-01-24,0.0,421.02339202641355,6343.8717774768065,-22198.53400680113,6685.608949241709
2024-01-25,-2.9103830456733704e-11,36576.27194911714,-42967.88043695654,-27075.75467179934,371.58135991959716
2024-01-26,-9.094947017729282e-13,608.5086472873472,-13578.369621827242,-26084.093159085325,13537.711915713804
2024-01-29,7173.393935320275,449.6732168312077,18676.033454159806,-24615.69129571488,-31465.674206521722
2024-01-30,-9.094947017729282e-13,4140.332483691392,-15493.315353224169,-28794.498161391646,9801.969316139723
2024-01-31,1.2732925824820995e-11,15348.228755435108,14133.857724547455,-28395.841895468744,7361.510719353486
2024-02-01,-7.275957614183426e-12,3851.3461644616546,-21160.16733899054,-27936.133524370613,7506.012953521706
2024-02-02,0.0,113385.95798645362,-16275.470305115674,-28579.026121161303,8264.7742023397
2024-02-05,-26791.487322403635,4545.740351168321,23034.589978763528,-19995.80147122801,-25267.129222740732
2024-02-06,-2.9103830456733704e-11,50377.23097936636,-11189.794729020636,-21242.301101822974,3855.66168894936
2024-02-07,-1.8189894035458565e-12,1451.353786027252,-11165.882471207618,-25733.50193306484,9314.890715821526
2024-02-08,-7.275957614183426e-12,14673.828990396107,-818.1643927592968,-24144.468847169344,6219.957897465181
2024-02-09,-1.4551915228366852e-11,35872.67142388475,-36188.41639352157,-22133.12062246896,7443.683725521114
2024-02-12,56530.246696641174,27742.81679097914,4218.611785275347,-22039.593738462947,-22705.13538407032
2024-02-13,5.820766091346741e-11,112867.3882602391,-1349.6067637471488,-20908.64096981994,14169.190991220872
2024-02-14,-2.9103830456733704e-11,58426.294865985015,-20661.996678301435,-26622.29671715474,12728.78367905922
2024-02-15,0.0,3058.5295316638394,-16909.32368367855,-22909.243423724056,8964.37122260663
2024-02-16,1.8189894035458565e-12,1265.441062747842,-13166.180690449735,-20311.935471991645,13060.368283759579
2024-02-19,-23493.459367988537,5163.108123273649,14046.99774227495,-20085.00091064504,-23656.429795454227
2024-02-20,3.637978807091713e-12,8289.774425923211,-7269.685419598116,-22183.225519724412,5765.803630769391
2024-02-21,0.0,604.4746518862884,-11437.001665544729,-23899.391164935354,7763.993328385997
2024-02-22,-1.8189894035458565e-12,17047.751641971176,1582.0545968435915,-23938.75474158186,3807.295130120241
2024-02-23,0.0,7180.345004120386,-40872.91590579149,-24632.454042717978,25744.059454604863
2024-02-27,-18378.1014067576,3331.9758876466813,-17939.81002868599,-19505.791323239442,-35831.94759917699
2024-02-28,-3.637978807091713e-12,41446.65043895776,5287.882367859751,-21796.215633507636,5347.565987774615
2024-02-29,-1.8189894035458565e-12,244.89308550876257,3503.1364394740585,-20869.194572961278,4899.947482349449
2024-03-01,-2.9103830456733704e-11,62184.57756104234,-20095.52786406045,-23850.294104655477,17586.751606745456
2024-03-04,62388.14355387056,52873.1676530733,8487.37402746803,-19883.458722254894,-20204.74716459174
2024-03-05,0.0,57.21533531503767,910.7443446785983,-16954.125619786842,4828.004855727373
2024-03-06,0.0,12397.910993526672,-19859.884974128934,-17305.855560329495,5527.135741345657
2024-03-07,0.0,24107.809764119433,-6370.88235182123,-15090.710107114539,34819.73443959044
2024-03-08,0.0,10474.64733713542,5053.4562019928935,-26486.64609355805,10880.463955991503
2024-03-11,-9957.769235875041,2804.7598105876427,-61.417827389963804,-20242.192155516685,-21900.018595581438
2024-03-12,-1.4551915228366852e-11,46995.20932677226,-4992.030893920079,-20944.816218252687,5474.2126855198
